Paper ID,Paper Title,Author(s),Session,Oral
9387,On Isometry Robustness of Deep 3D Point Cloud Models Under Adversarial Attacks,"Yue Zhao, Yuwei Wu, Caihua Chen, Andrew Lim",Poster 1.1 — 3D From a Single Image and Shape-From-X; Action and Behavior Recognition; Adversarial Learning,False
9412,Achieving Robustness in the Wild via Adversarial Mixing With Disentangled Representations,"Sven Gowal, Chongli Qin, Po-Sen Huang, Taylan Cemgil, Krishnamurthy Dvijotham, Timothy Mann, Pushmeet Kohli",Poster 1.1 — 3D From a Single Image and Shape-From-X; Action and Behavior Recognition; Adversarial Learning,False
9582,QEBA: Query-Efficient Boundary-Based Blackbox Attack,"Huichen Li, Xiaojun Xu, Xiaolu Zhang, Shuang Yang, Bo Li",Poster 1.1 — 3D From a Single Image and Shape-From-X; Action and Behavior Recognition; Adversarial Learning,False
9714,Learning to Simulate Dynamic Environments With GameGAN,"Seung Wook Kim, Yuhao Zhou, Jonah Philion, Antonio Torralba, Sanja Fidler",Poster 1.1 — 3D From a Single Image and Shape-From-X; Action and Behavior Recognition; Adversarial Learning,False
9726,Learn2Perturb: An End-to-End Feature Perturbation Learning to Improve Adversarial Robustness,"Ahmadreza Jeddi, Mohammad Javad Shafiee, Michelle Karg, Christian Scharfenberger, Alexander Wong",Poster 1.1 — 3D From a Single Image and Shape-From-X; Action and Behavior Recognition; Adversarial Learning,False
4637,SDFDiff: Differentiable Rendering of Signed Distance Fields for 3D Shape Optimization,"Yue Jiang, Dantong Ji, Zhizhong Han, Matthias Zwicker",Oral 1.2A — 3D From Multiview and Sensors (1),True
4402,Through the Looking Glass: Neural 3D Reconstruction of Transparent Shapes,"Zhengqin Li, Yu-Ying Yeh, Manmohan Chandraker",Oral 1.2A — 3D From Multiview and Sensors (1),True
2264,TextureFusion: High-Quality Texture Acquisition for Real-Time RGB-D Scanning,"Joo Ho Lee, Hyunho Ha, Yue Dong, Xin Tong, Min H. Kim",Oral 1.2A — 3D From Multiview and Sensors (1),True
2375,"D3VO: Deep Depth, Deep Pose and Deep Uncertainty for Monocular Visual Odometry","Nan Yang, Lukas von Stumberg, Rui Wang, Daniel Cremers",Oral 1.2A — 3D From Multiview and Sensors (1),True
1163,Deep Implicit Volume Compression,"Danhang Tang, Saurabh Singh, Philip A. Chou, Christian Häne, Mingsong Dou, Sean Fanello, Jonathan Taylor, Philip Davidson, Onur G. Guleryuz, Yinda Zhang, Shahram Izadi, Andrea Tagliasacchi, Sofien Bouaziz, Cem Keskin",Oral 1.2A — 3D From Multiview and Sensors (1),True
6311,"MAGSAC++, a Fast, Reliable and Accurate Robust Estimator","Dániel Baráth, Jana Noskova, Maksym Ivashechkin, Jiří Matas",Oral 1.2A — 3D From Multiview and Sensors (1),True
7440,OctSqueeze: Octree-Structured Entropy Model for LiDAR Compression,"Lila Huang, Shenlong Wang, Kelvin Wong, Jerry Liu, Raquel Urtasun",Oral 1.2A — 3D From Multiview and Sensors (1),True
5122,4D Association Graph for Realtime Multi-Person Motion Capture Using Multiple Video Cameras,"Yuxiang Zhang, Liang An, Tao Yu, Xiu Li, Kun Li, Yebin Liu",Oral 1.2A — 3D From Multiview and Sensors (1),True
2227,Upgrading Optical Flow to 3D Scene Flow Through Optical Expansion,"Gengshan Yang, Deva Ramanan",Oral 1.2A — 3D From Multiview and Sensors (1),True
6215,Robust 3D Self-Portraits in Seconds,"Zhe Li, Tao Yu, Chuanyu Pan, Zerong Zheng, Yebin Liu",Oral 1.2A — 3D From Multiview and Sensors (1),True
9831,FastDVDnet: Towards Real-Time Deep Video Denoising Without Flow Estimation,"Matias Tassano, Julie Delon, Thomas Veit",Oral 1.2B — Computational Photography,True
9570,Learning to Have an Ear for Face Super-Resolution,"Givi Meishvili, Simon Jenni, Paolo Favaro",Oral 1.2B — Computational Photography,True
2231,Deep Optics for Single-Shot High-Dynamic-Range Imaging,"Christopher A. Metzler, Hayato Ikoma, Yifan Peng, Gordon Wetzstein",Oral 1.2B — Computational Photography,True
2493,Learning Rank-1 Diffractive Optics for Single-Shot High Dynamic Range Imaging,"Qilin Sun, Ethan Tseng, Qiang Fu, Wolfgang Heidrich, Felix Heide",Oral 1.2B — Computational Photography,True
105,Deep White-Balance Editing,"Mahmoud Afifi, Michael S. Brown",Oral 1.2B — Computational Photography,True
93,Non-Line-of-Sight Surface Reconstruction Using the Directional Light-Cone Transform,"Sean I. Young, David B. Lindell, Bernd Girod, David Taubman, Gordon Wetzstein",Oral 1.2B — Computational Photography,True
4410,Seeing the World in a Bag of Chips,"Jeong Joon Park, Aleksander Holynski, Steven M. Seitz",Oral 1.2B — Computational Photography,True
10044,Correction Filter for Single Image Super-Resolution: Robustifying Off-the-Shelf Deep Super-Resolvers,"Shady Abu Hussein, Tom Tirer, Raja Giryes",Oral 1.2B — Computational Photography,True
2783,Retina-Like Visual Image Reconstruction via Spiking Neural Model,"Lin Zhu, Siwei Dong, Jianing Li, Tiejun Huang, Yonghong Tian",Oral 1.2B — Computational Photography,True
6137,Plug-and-Play Algorithms for Large-Scale Snapshot Compressive Imaging,"Xin Yuan, Yang Liu, Jinli Suo, Qionghai Dai",Oral 1.2B — Computational Photography,True
6503,Neural Network Pruning With Residual-Connections and Limited-Data,"Jian-Hao Luo, Jianxin Wu",Oral 1.2C — Efficient Training and Inference,True
432,AdderNet: Do We Really Need Multiplications in Deep Learning?,"Hanting Chen, Yunhe Wang, Chunjing Xu, Boxin Shi, Chao Xu, Qi Tian, Chang Xu",Oral 1.2C — Efficient Training and Inference,True
6808,NeuralScale: Efficient Scaling of Neurons for Resource-Constrained Deep Neural Networks,"Eugene Lee, Chen-Yi Lee",Oral 1.2C — Efficient Training and Inference,True
2230,Training Quantized Neural Networks With a Full-Precision Auxiliary Module,"Bohan Zhuang, Lingqiao Liu, Mingkui Tan, Chunhua Shen, Ian Reid",Oral 1.2C — Efficient Training and Inference,True
9667,Neural Networks Are More Productive Teachers Than Human Raters: Active Mixup for Data-Efficient Knowledge Distillation From a Blackbox Model,"Dongdong Wang, Yandong Li, Liqiang Wang, Boqing Gong",Oral 1.2C — Efficient Training and Inference,True
5312,Multi-Dimensional Pruning: A Unified Framework for Model Compression,"Jinyang Guo, Wanli Ouyang, Dong Xu",Oral 1.2C — Efficient Training and Inference,True
7876,Towards Efficient Model Compression via Learned Global Ranking,"Ting-Wu Chin, Ruizhou Ding, Cha Zhang, Diana Marculescu",Oral 1.2C — Efficient Training and Inference,True
1029,HRank: Filter Pruning Using High-Rank Feature Map,"Mingbao Lin, Rongrong Ji, Yan Wang, Yichen Zhang, Baochang Zhang, Yonghong Tian, Ling Shao",Oral 1.2C — Efficient Training and Inference,True
2473,DMCP: Differentiable Markov Channel Pruning for Neural Networks,"Shaopeng Guo, Yujie Wang, Quanquan Li, Junjie Yan",Oral 1.2C — Efficient Training and Inference,True
10285,ReSprop: Reuse Sparsified Backpropagation,"Negar Goli, Tor M. Aamodt",Oral 1.2C — Efficient Training and Inference,True
3,Adversarial Texture Optimization From RGB-D Scans,"Jingwei Huang, Justus Thies, Angela Dai, Abhijit Kundu, Chiyu ""Max"" Jiang, Leonidas J. Guibas, Matthias Nießner, Thomas Funkhouser",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
283,Synchronizing Probability Measures on Rotations via Optimal Transport,"Tolga Birdal, Michael Arbel, Umut Şimşekli, Leonidas J. Guibas",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
377,GhostNet: More Features From Cheap Operations,"Kai Han, Yunhe Wang, Qi Tian, Jianyuan Guo, Chunjing Xu, Chang Xu",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
397,Attention-Aware Multi-View Stereo,"Keyang Luo, Tao Guan, Lili Ju, Yuesong Wang, Zhuo Chen, Yawei Luo",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
407,Bi3D: Stereo Depth Estimation via Binary Classifications,"Abhishek Badki, Alejandro Troccoli, Kihwan Kim, Jan Kautz, Pradeep Sen, Orazio Gallo",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
500,Joint Filtering of Intensity Images and Neuromorphic Events for High-Resolution Noise-Robust Imaging,"Zihao W. Wang, Peiqi Duan, Oliver Cossairt, Aggelos Katsaggelos, Tiejun Huang, Boxin Shi",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
542,SGAS: Sequential Greedy Architecture Search,"Guohao Li, Guocheng Qian, Itzel C. Delgadillo, Matthias Müller, Ali Thabet, Bernard Ghanem",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
923,HVNet: Hybrid Voxel Network for LiDAR Based 3D Object Detection,"Maosheng Ye, Shuangjie Xu, Tongyi Cao",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
935,Frequency Domain Compact 3D Convolutional Neural Networks,"Hanting Chen, Yunhe Wang, Han Shu, Yehui Tang, Chunjing Xu, Boxin Shi, Chao Xu, Qi Tian, Chang Xu",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
942,Single-Image HDR Reconstruction by Learning to Reverse the Camera Pipeline,"Yu-Lun Liu, Wei-Sheng Lai, Yu-Sheng Chen, Yi-Lung Kao, Ming-Hsuan Yang, Yung-Yu Chuang, Jia-Bin Huang",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1010,DNU: Deep Non-Local Unrolling for Computational Spectral Imaging,"Lizhi Wang, Chen Sun, Maoqing Zhang, Ying Fu, Hua Huang",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1071,Single Image Optical Flow Estimation With an Event Camera,"Liyuan Pan, Miaomiao Liu, Richard Hartley",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1094,Multi-View Neural Human Rendering,"Minye Wu, Yuehao Wang, Qiang Hu, Jingyi Yu",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1105,Depth Sensing Beyond LiDAR Range,"Kai Zhang, Jiaxin Xie, Noah Snavely, Qifeng Chen",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1156,Event Probability Mask (EPM) and Event Denoising Convolutional Neural Network (EDnCNN) for Neuromorphic Cameras,"R. Wes Baldwin, Mohammed Almatrafi, Vijayan Asari, Keigo Hirakawa",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1320,Point-GNN: Graph Neural Network for 3D Object Detection in a Point Cloud,"Weijing Shi, Raj Rajkumar",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1331,Self-Learning Video Rain Streak Removal: When Cyclic Consistency Meets Temporal Correspondence,"Wenhan Yang, Robby T. Tan, Shiqi Wang, Jiaying Liu",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1335,Neuromorphic Camera Guided High Dynamic Range Imaging,"Jin Han, Chu Zhou, Peiqi Duan, Yehui Tang, Chang Xu, Chao Xu, Tiejun Huang, Boxin Shi",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1386,Learning in the Frequency Domain,"Kai Xu, Minghai Qin, Fei Sun, Yuhao Wang, Yen-Kuang Chen, Fengbo Ren",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1476,Polarized Reflection Removal With Perfect Alignment in the Wild,"Chenyang Lei, Xuhua Huang, Mengdi Zhang, Qiong Yan, Wenxiu Sun, Qifeng Chen",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1558,Learning Multiview 3D Point Cloud Registration,"Zan Gojcic, Caifa Zhou, Jan D. Wegner, Leonidas J. Guibas, Tolga Birdal",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1608,A Sparse Resultant Based Method for Efficient Minimal Solvers,"Snehal Bhayani, Zuzana Kukelova, Janne Heikkilä",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1658,Zero-Reference Deep Curve Estimation for Low-Light Image Enhancement,"Chunle Guo, Chongyi Li, Jichang Guo, Chen Change Loy, Junhui Hou, Sam Kwong, Runmin Cong",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1679,BlendedMVS: A Large-Scale Dataset for Generalized Multi-View Stereo Networks,"Yao Yao, Zixin Luo, Shiwei Li, Jingyang Zhang, Yufan Ren, Lei Zhou, Tian Fang, Long Quan",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1685,Convolution in the Cloud: Learning Deformable Kernels in 3D Graph Convolution Networks for Point Cloud Analysis,"Zhi-Hao Lin, Sheng-Yu Huang, Yu-Chiang Frank Wang",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1711,A Semi-Supervised Assessor of Neural Architectures,"Yehui Tang, Yunhe Wang, Yixing Xu, Hanting Chen, Boxin Shi, Chao Xu, Chunjing Xu, Qi Tian, Chang Xu",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
1804,Learning a Reinforced Agent for Flexible Exposure Bracketing Selection,"Zhouxia Wang, Jiawei Zhang, Mude Lin, Jiong Wang, Ping Luo, Jimmy Ren",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
2057,CARS: Continuous Evolution for Efficient Neural Architecture Search,"Zhaohui Yang, Yunhe Wang, Xinghao Chen, Boxin Shi, Chao Xu, Chunjing Xu, Qi Tian, Chang Xu",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
2101,Joint 3D Instance Segmentation and Object Detection for Autonomous Driving,"Dingfu Zhou, Jin Fang, Xibin Song, Liu Liu, Junbo Yin, Yuchao Dai, Hongdong Li, Ruigang Yang",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
2127,View-GCN: View-Based Graph Convolutional Network for 3D Shape Analysis,"Xin Wei, Ruixuan Yu, Jian Sun",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
2168,Collaborative Distillation for Ultra-Resolution Universal Style Transfer,"Huan Wang, Yijun Li, Yuehai Wang, Haoji Hu, Ming-Hsuan Yang",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
2228,TomoFluid: Reconstructing Dynamic Fluid From Sparse View Videos,"Guangming Zang, Ramzi Idoughi, Congli Wang, Anthony Bennett, Jianguo Du, Scott Skeen, William L. Roberts, Peter Wonka, Wolfgang Heidrich",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
2413,Instance Shadow Detection,"Tianyu Wang, Xiaowei Hu, Qiong Wang, Pheng-Ann Heng, Chi-Wing Fu",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
2547,Self2Self With Dropout: Learning Self-Supervised Denoising From Single Image,"Yuhui Quan, Mingqin Chen, Tongyao Pang, Hui Ji",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
2602,Discrete Model Compression With Resource Constraint for Deep Neural Networks,"Shangqian Gao, Feihu Huang, Jian Pei, Heng Huang",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
2609,Structured Compression by Weight Encryption for Unstructured Pruning and Quantization,"Se Jung Kwon, Dongsoo Lee, Byeongwook Kim, Parichay Kapoor, Baeseong Park, Gu-Yeon Wei",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
2633,End-to-End Learning Local Multi-View Descriptors for 3D Point Clouds,"Lei Li, Siyu Zhu, Hongbo Fu, Ping Tan, Chiew-Lan Tai",Poster 1.2 — 3D From Multiview and Sensors; Computational Photography; Efficient Training and Inference Methods for Networks,False
